Date,News,URL,Sentiment,Source,regex_label,domain_score,generic_score,regex_reasons,finbert_label,finbert_confidence,ensemble_method
8/1/2022,Tax rolled back to mollify angry traders,https://www.dawn.com/news/1702616/tax-rolled-back-to-mollify-angry-traders,Positive,Dawn,No Signal,0,0,,Positive,0.43099528551101685,finbert_only
8/14/2022,Indian official voices US concern over Russian fuel,https://www.dawn.com/news/1704769/indian-official-voices-us-concern-over-russian-fuel,Negative,Dawn,No Signal,0,0,,Negative,0.6255665421485901,finbert_only
8/14/2022,Engineering firm to delist amid ‘tough’ environment,https://www.dawn.com/news/1704772/engineering-firm-to-delist-amid-tough-environment,Negative,Dawn,No Signal,0,0,,Negative,0.9308797717094421,finbert_only
8/14/2022,Financial sector sees no change in upcoming monetary policy,https://www.dawn.com/news/1704773/financial-sector-sees-no-change-in-upcoming-monetary-policy,Neutral,Dawn,No Signal,0,0,,Neutral,0.8572325110435486,finbert_only
8/14/2022,Pakistan emerges as 24th largest economy in 75-year journey,https://www.dawn.com/news/1704774/pakistan-emerges-as-24th-largest-economy-in-75-year-journey,Positive,Dawn,Positive,1,0,gdp up (good),Positive,0.9295758008956909,regex_domain
8/17/2022,Every company should export 10pc of products to earn foreign exchange: Miftah,https://www.dawn.com/news/1705373/every-company-should-export-10pc-of-products-to-earn-foreign-exchange-miftah,Neutral,Dawn,No Signal,0,0,,Neutral,0.8864333629608154,finbert_only
8/17/2022,Oil slips to six-month low as recession fears weigh,https://www.dawn.com/news/1705369/oil-slips-to-six-month-low-as-recession-fears-weigh,Positive,Dawn,Positive,1,0,growth up (good),Negative,0.9464213252067566,regex_domain
8/17/2022,Elon Musk clarifies he's not buying any sports team after tweeting about Manchester United,https://www.dawn.com/news/1705362/elon-musk-clarifies-hes-not-buying-any-sports-team-after-tweeting-about-manchester-united,Neutral,Dawn,No Signal,0,0,,Neutral,0.9183133840560913,finbert_only
8/17/2022,Pak Suzuki becomes second company to reduce prices citing rupee appreciation,https://www.dawn.com/news/1705306/pak-suzuki-cuts-prices,Positive,Dawn,Positive,1,0,rupee appreciates (good),Negative,0.40457192063331604,regex_domain
8/17/2022,ADB to promote transparency in borrowing practices,https://www.dawn.com/news/1705304/adb-to-promote-transparency-in-borrowing-practices,Neutral,Dawn,No Signal,0,0,,Neutral,0.7508449554443359,finbert_only
8/17/2022,"Imports of oil, food surge",https://www.dawn.com/news/1705307/imports-of-oil-food-surge,Negative,Dawn,Negative,-1,0,rupee depreciates (bad),Neutral,0.916788638,regex_domain
8/17/2022,"MOL finds oil, gas in KP",https://www.dawn.com/news/1705308/mol-finds-oil-gas-in-kp,Neutral,Dawn,No Signal,0,0,,Neutral,0.8691444993019104,finbert_only
8/17/2022,Attock Petroleum profit hits Rs7.2bn,https://www.dawn.com/news/1705309/attock-petroleum-profit-hits-rs72bn,Positive,Dawn,No Signal,0,0,,Positive,0.7581033706665039,finbert_only
8/17/2022,Big industry output expands 11.7pc in FY22,https://www.dawn.com/news/1705310/big-industry-output-expands-117pc-in-fy22,Positive,Dawn,Positive,1,0,output up (good),Positive,0.9274255037307739,regex_domain
8/17/2022,Trend of rising remittances reverses in July,https://www.dawn.com/news/1705311/trend-of-rising-remittances-reverses-in-july,Negative,Dawn,No Signal,0,0,,Negative,0.7010672688484192,finbert_only
8/15/2022,Caste in California: Tech giants confront ancient Indian hierarchy,https://www.dawn.com/news/1705010/caste-in-california-tech-giants-confront-ancient-indian-hierarchy,Neutral,Dawn,No Signal,0,0,,Neutral,0.8610200881958008,finbert_only
8/15/2022,PKR gains Rs1.5 against dollar in interbank,https://www.dawn.com/news/1705004/pkr-gains-rs15-against-dollar-in-interbank,Positive,Dawn,No Signal,0,0,,Positive,0.9073639512062073,finbert_only
8/15/2022,PSX rises 764 points as IMF tranche inches closer,https://www.dawn.com/news/1705000/psx-rises-764-points-as-imf-tranche-inches-closer,Positive,Dawn,Positive,1,0,points up (good),Positive,0.9024866223335266,regex_domain
8/15/2022,What Pakistan can do to make up for lost time and take a leap into the future,https://www.dawn.com/news/1704940/a-lamentable-tale-of-neglect,Positive,Dawn,No Signal,0,0,,Positive,0.5727568864822388,finbert_only
8/15/2022,Pakistan’s positioning in geopolitics plays a part in determining size of international economic assistance,https://www.dawn.com/news/1704951/changing-geopolitics,Neutral,Dawn,No Signal,0,0,,Neutral,0.8674865365028381,finbert_only
8/15/2022,Miftah Ismail has repeatedly stated that the govt has taken steps that will put Pakistan on the right track. But has it?,https://www.dawn.com/news/1704955/a-disappointing-trajectory,Positive,Dawn,No Signal,0,0,,Positive,0.7949054837226868,finbert_only
8/15/2022,Diverse views in policymaking,https://www.dawn.com/news/1704950/diverse-views-in-policymaking,Neutral,Dawn,No Signal,0,0,,Neutral,0.8683090806007385,finbert_only
8/15/2022,Agri’s 75 years of success and stagnation,https://www.dawn.com/news/1704949/agris-75-years-of-success-and-stagnation,Negative,Dawn,No Signal,0,0,,Negative,0.8849153518676758,finbert_only
8/15/2022,"Carbon pricing to be enforced under tax policy, ADB assured",https://www.dawn.com/news/1704979/carbon-pricing-to-be-enforced-under-tax-policy-adb-assured,Neutral,Dawn,No Signal,0,0,,Neutral,0.9313249588012695,finbert_only
8/15/2022,Rs75 commemorative banknote marks nation’s pledge to tackle climate change,https://www.dawn.com/news/1704978/rs75-commemorative-banknote-marks-nations-pledge-to-tackle-climate-change,Positive,Dawn,No Signal,0,0,,Positive,0.6341540813446045,finbert_only
8/15/2022,Aramco unveils record profits as oil prices soar amid Ukraine war,https://www.dawn.com/news/1704941/aramco-unveils-record-profits-as-oil-prices-soar-amid-ukraine-war,Positive,Dawn,No Signal,0,0,,Positive,0.7933428883552551,finbert_only
8/6/2022,Elon Musk says Twitter deal should go ahead if it provides proof of real accounts,https://www.dawn.com/news/1703551/elon-musk-says-twitter-deal-should-go-ahead-if-it-provides-proof-of-real-accounts,Positive,Dawn,No Signal,0,0,,Positive,0.579579234,finbert_only
8/6/2022,"SBP, govt did not directly intervene to bring dollar down: Miftah",https://www.dawn.com/news/1703547/sbp-govt-did-not-directly-intervene-to-bring-dollar-down-miftah,Neutral,Dawn,No Signal,0,0,,Neutral,0.5961736440658569,finbert_only
8/6/2022,"Weekly inflation shatters record, rises to 38.6pc year-on-year",https://www.dawn.com/news/1703489/weekly-inflation-continues-to-rise?preview,Positive,Dawn,No Signal,0,0,,Positive,0.9060387015342712,finbert_only
8/6/2022,"Editorial: Limiting imports may have shown results, but it's not sustainable means for economic restructuring",https://www.dawn.com/news/1703518/economic-restructuring,Neutral,Dawn,No Signal,0,0,,Neutral,0.47984158992767334,finbert_only
8/6/2022,Miftah gives banks tax relief,https://www.dawn.com/news/1703506/miftah-gives-banks-tax-relief-import-curbs-to-remain,Neutral,Dawn,Positive,0,1,1 positive word type(s),Neutral,0.817363977,disagreement_trust_finbert
8/6/2022,Our exchange rate woes,https://www.dawn.com/news/1703521/our-exchange-rate-woes,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.6252957582473755,agreement
8/6/2022,Musk accuses Twitter of fraud in court,https://www.dawn.com/news/1703457/musk-accuses-twitter-of-fraud-in-court,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.5222910046577454,agreement
8/6/2022,"670-point rally tosses index above 42,000 level",https://www.dawn.com/news/1703482/670-point-rally-tosses-index-above-42000-level,Positive,Dawn,Positive,1,0,market up language,Positive,0.7244252562522888,regex_domain
8/6/2022,First digital aggregator platform launched,https://www.dawn.com/news/1703485/first-digital-aggregator-platform-launched,Neutral,Dawn,No Signal,0,0,,Neutral,0.9076928496360779,finbert_only
8/6/2022,Facebook’s Meta plans first-ever bonds to beat future uncertainties,https://www.dawn.com/news/1703488/facebooks-meta-plans-first-ever-bonds-to-beat-future-uncertainties,Positive,Dawn,No Signal,0,0,,Positive,0.8626446723937988,finbert_only
8/6/2022,ECC fixes import price for Russian wheat at $390 a tonne,https://www.dawn.com/news/1703490/ecc-fixes-import-price-for-russian-wheat-at-390-a-tonne,Neutral,Dawn,No Signal,0,0,,Neutral,0.856523871,finbert_only
8/6/2022,SBP reverses cash margins on imports,https://www.dawn.com/news/1703491/sbp-reverses-cash-margins-on-imports,Negative,Dawn,Positive,0,1,1 positive word type(s),Negative,0.8818816542625427,disagreement_trust_finbert
8/18/2022,Rupee sees minor loss in interbank,https://www.dawn.com/news/1705534/rupee-sees-minor-loss-in-interbank,Negative,Dawn,No Signal,0,0,,Negative,0.934233546,finbert_only
8/18/2022,Honda Atlas also reduces prices after rupee’s recovery,https://www.dawn.com/news/1705525/honda-atlas-also-reduces-prices-after-rupees-recovery,Negative,Dawn,No Signal,0,0,,Negative,0.40564632415771484,finbert_only
8/18/2022,"India eases Russian oil buying in July, boosts Saudi imports",https://www.dawn.com/news/1705520/india-eases-russian-oil-buying-in-july-boosts-saudi-imports,Positive,Dawn,Positive,0,1,1 positive word type(s),Positive,0.9286555647850037,agreement
8/18/2022,"Managing external financing gap, the unconventional way",https://www.dawn.com/news/1705494/comment-managing-external-financing-gap-the-unconventional-way,Neutral,Dawn,No Signal,0,0,,Neutral,0.9006925225257874,finbert_only
8/18/2022,Govt commits more taxes as IMF board meets on Aug 29,https://www.dawn.com/news/1705466/govt-commits-more-taxes-as-imf-board-meets-on-29th,Neutral,Dawn,No Signal,0,0,,Neutral,0.7509123682975769,finbert_only
8/18/2022,Stocks gain 240 points on strong corporate results,https://www.dawn.com/news/1705460/stocks-gain-240-points-on-strong-corporate-results,Positive,Dawn,Positive,3,0,points up (good); stocks up (good); market up language,Positive,0.9144061207771301,regex_domain
8/18/2022,Dollar snaps rupee’s rally after 11 sessions,https://www.dawn.com/news/1705461/dollar-snaps-rupees-rally-after-11-sessions,Negative,Dawn,Negative,-1,0,market down language,Negative,0.6862021684646606,regex_domain
8/18/2022,Pakistan included in new UK trading scheme,https://www.dawn.com/news/1705462/pakistan-included-in-new-uk-trading-scheme,Neutral,Dawn,No Signal,0,0,,Neutral,0.9411170482635498,finbert_only
8/18/2022,Federation of Pakistan Chambers of Commerce and Industry urges govt to cut fuel prices,https://www.dawn.com/news/1705464/federation-of-pakistan-chambers-of-commerce-and-industry-urges-govt-to-cut-fuel-prices,Negative,Dawn,No Signal,0,0,,Negative,0.5670134425163269,finbert_only
8/18/2022,Non-textile exports contract 11pc in July,https://www.dawn.com/news/1705465/non-textile-exports-contract-11pc-in-july,Positive,Dawn,No Signal,0,0,,Positive,0.6700219511985779,finbert_only
8/18/2022,Shell Pakistan to stop aviation operations,https://www.dawn.com/news/1705491/shell-pakistan-to-stop-aviation-operations,Negative,Dawn,No Signal,0,0,,Negative,0.5687406063079834,finbert_only
8/16/2022,Karachi-based fintech Safepay secures pilot licence from SBP,https://www.dawn.com/news/1705214/karachi-based-fintech-safepay-secures-pilot-licence-from-sbp,Positive,Dawn,Positive,0,1,1 positive word type(s),Positive,0.9048343300819397,agreement
8/16/2022,Indus Motors cuts prices citing rupee recovery,https://www.dawn.com/news/1705139/indus-motors-cuts-prices,Negative,Dawn,No Signal,0,0,,Negative,0.7414741516113281,finbert_only
8/16/2022,How much will it cost to fill your car’s fuel tank after the price hike?,https://www.dawn.com/news/1705182/how-much-will-it-cost-to-fill-your-cars-fuel-tank-after-the-price-hike,Neutral,Dawn,No Signal,0,0,,Neutral,0.8969733715057373,finbert_only
8/16/2022,Oil extends losses as weak demand outlook lingers,https://www.dawn.com/news/1705181/oil-extends-losses-as-weak-demand-outlook-lingers,Negative,Dawn,No Signal,0,0,,Negative,0.9538412094116211,finbert_only
8/16/2022,Exports to Middle East jump 16pc,https://www.dawn.com/news/1705135/exports-to-middle-east-jump-16pc,Positive,Dawn,No Signal,0,0,,Positive,0.885019064,finbert_only
8/16/2022,Sanofi-Aventis’ public offer acceptance period starts tomorrow,https://www.dawn.com/news/1705136/sanofi-aventis-public-offer-acceptance-period-starts-tomorrow,Positive,Dawn,Positive,1,0,profit up (good),Neutral,0.9417505264282227,regex_domain
8/16/2022,Energy sector reforms urged,https://www.dawn.com/news/1705137/energy-sector-reforms-urged,Neutral,Dawn,No Signal,0,0,,Neutral,0.8012643456459045,finbert_only
8/16/2022,Oil tumbles on possible Iran deal,https://www.dawn.com/news/1705138/oil-tumbles-on-possible-iran-deal,Negative,Dawn,Negative,-1,0,market down language,Negative,0.8838887214660645,regex_domain
8/16/2022,‘Higher localisation’ fails to deliver cheaper vehicles,https://www.dawn.com/news/1705140/higher-localisation-fails-to-deliver-cheaper-vehicles,Negative,Dawn,Negative,0,-2,2 negative word type(s),Negative,0.6618172526359558,agreement
8/16/2022,Pakistan’s debt burden up Rs11.8tr in FY22,https://www.dawn.com/news/1705141/pakistans-debt-burden-up-rs118tr-in-fy22,Positive,Dawn,No Signal,0,0,,Positive,0.9419435262680054,finbert_only
8/16/2022,Ogra notifies 3pc cut in RLNG price for August,https://www.dawn.com/news/1705156/ogra-notifies-3pc-cut-in-rlng-price-for-august,Negative,Dawn,No Signal,0,0,,Negative,0.7787796854972839,finbert_only
8/20/2022,Govt denies reports about plans to impose Rs80bn taxes through mini-budget,https://www.dawn.com/news/1705883/govt-denies-reports-about-plans-to-impose-rs80bn-taxes-through-mini-budget,Negative,Dawn,No Signal,0,0,,Negative,0.5666857361793518,finbert_only
8/20/2022,Rupee gains 30 paise against dollar,https://www.dawn.com/news/1705817/rupee-gains-30-paise-against-dollar,Positive,Dawn,Positive,1,0,rupee appreciates (good),Positive,0.8116865158081055,regex_domain
8/20/2022,Pakistan ‘over-financed’: SBP acting governor,https://www.dawn.com/news/1705819/pakistan-over-financed-sbp-acting-governor,Neutral,Dawn,No Signal,0,0,,Neutral,0.8478912711143494,finbert_only
8/20/2022,Export strategy for 10 priority sectors unveiled,https://www.dawn.com/news/1705822/export-strategy-for-10-priority-sectors-unveiled,Neutral,Dawn,No Signal,0,0,,Neutral,0.8165832757949829,finbert_only
8/20/2022,Korean auto makers resist slashing prices,https://www.dawn.com/news/1705823/korean-auto-makers-resist-slashing-prices,Negative,Dawn,No Signal,0,0,,Negative,0.6494406461715698,finbert_only
8/20/2022,CarFirst shuts down operations in Pakistan,https://www.dawn.com/news/1705824/carfirst-shuts-down-operations-in-pakistan,Negative,Dawn,No Signal,0,0,,Negative,0.9464563131332397,finbert_only
8/20/2022,Govt okays major changes to LNG policy,https://www.dawn.com/news/1705826/govt-okays-major-changes-to-lng-policy,Positive,Dawn,Negative,0,-1,1 negative word type(s),Positive,0.6042985916137695,disagreement_trust_finbert
8/20/2022,"Stocks extend losses on lack of triggers, profit-taking",https://www.dawn.com/news/1705828/stocks-extend-losses-on-lack-of-triggers-profit-taking,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.9584196209907532,agreement
8/20/2022,Telcos fear upcoming spectrum auction will be another ‘one-horse race’,https://www.dawn.com/news/1705842/telcos-fear-upcoming-spectrum-auction-will-be-another-one-horse-race,Neutral,Dawn,No Signal,0,0,,Neutral,0.5285051465034485,finbert_only
8/21/2022,EU fiscal oversight of Greece ends after 12 years,https://www.dawn.com/news/1705961/eu-fiscal-oversight-of-greece-ends-after-12-years,Neutral,Dawn,No Signal,0,0,,Neutral,0.5559714436531067,finbert_only
8/21/2022,"Govt working to reshape economy, says Ahsan",https://www.dawn.com/news/1705963/govt-working-to-reshape-economy-says-ahsan,Positive,Dawn,No Signal,0,0,,Positive,0.6966210603713989,finbert_only
8/21/2022,Foreign currency shortage hits open market,https://www.dawn.com/news/1705965/foreign-currency-shortage-hits-open-market,Negative,Dawn,No Signal,0,0,,Negative,0.8807876110076904,finbert_only
8/21/2022,Visas to truck drivers will boost trade with Kabul,https://www.dawn.com/news/1705966/visas-to-truck-drivers-will-boost-trade-with-kabul,Positive,Dawn,Positive,0,1,1 positive word type(s),Positive,0.9306867122650146,agreement
8/21/2022,Alvi orders HBL to compensate defrauded depositors,https://www.dawn.com/news/1705967/alvi-orders-hbl-to-compensate-defrauded-depositors,Positive,Dawn,No Signal,0,0,,Positive,0.7967320084571838,finbert_only
8/21/2022,Rupee’s appreciation brings no relief to consumers,https://www.dawn.com/news/1705968/rupees-appreciation-brings-no-relief-to-consumers,Positive,Dawn,Positive,1,0,rupee appreciates (good),Positive,0.7829634547233582,regex_domain
8/21/2022,PM orders inquiry into traders’ fixed tax issue,https://www.dawn.com/news/1705991/pm-orders-inquiry-into-traders-fixed-tax-issue,Negative,Dawn,No Signal,0,0,,Negative,0.5614069700241089,finbert_only
8/19/2022,"Weekly inflation shatters records, rises to 42.3pc",https://www.dawn.com/news/1705710/weekly-inflation-shatters-records-rises-to-423pc,Positive,Dawn,No Signal,0,0,,Positive,0.6807693839073181,finbert_only
8/19/2022,Jameel Ahmad appointed SBP governor,https://www.dawn.com/news/1705701/jameel-ahmad-appointed-sbp-governor,Neutral,Dawn,No Signal,0,0,,Neutral,0.9025993943214417,finbert_only
8/19/2022,Oil dips as slowdown worries limit price gains,https://www.dawn.com/news/1705693/oil-dips-as-slowdown-worries-limit-price-gains,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.8721923232078552,agreement
8/19/2022,How going digital can bridge  the external financing gap,https://www.dawn.com/news/1705652/comment-how-going-digital-can-bridge-the-external-financing-gap,Neutral,Dawn,No Signal,0,0,,Neutral,0.7641643285751343,finbert_only
8/19/2022,Mini-budget to render luxury imports ‘out of reach’,https://www.dawn.com/news/1705670/mini-budget-to-render-luxury-imports-out-of-reach,Neutral,Dawn,No Signal,0,0,,Neutral,0.7507739067077637,finbert_only
8/19/2022,Turkiye stuns markets by cutting interest rate despite soaring inflation,https://www.dawn.com/news/1705660/turkiye-stuns-markets-by-cutting-interest-rate-despite-soaring-inflation,Positive,Dawn,Positive,2,0,inflation down (good); interest rate down (good),Negative,0.5123019814491272,regex_domain
8/19/2022,Miftah meets textile exporters,https://www.dawn.com/news/1705632/miftah-meets-textile-exporters,Neutral,Dawn,No Signal,0,0,,Neutral,0.8883997201919556,finbert_only
8/19/2022,Pak Suzuki extends plant shutdown,https://www.dawn.com/news/1705633/pak-suzuki-extends-plant-shutdown,Negative,Dawn,No Signal,0,0,,Negative,0.8141028881072998,finbert_only
8/19/2022,SBP reserves up by $67m,https://www.dawn.com/news/1705635/sbp-reserves-up-by-67m,Positive,Dawn,No Signal,0,0,,Positive,0.9487983584403992,finbert_only
8/19/2022,PM orders preparation of agriculture reform plan,https://www.dawn.com/news/1705636/pm-orders-preparation-of-agriculture-reform-plan,Neutral,Dawn,No Signal,0,0,,Neutral,0.9145656228065491,finbert_only
8/19/2022,DAP import regulations irk stakeholders,https://www.dawn.com/news/1705637/dap-import-regulations-irk-stakeholders,Negative,Dawn,Negative,0,-1,1 negative word type(s),Neutral,0.5512381792068481,disagreement_trust_regex_low_finbert_conf
8/19/2022,Quetta to get Green Bus under public-private partnership,https://www.dawn.com/news/1705639/quetta-to-get-green-bus-under-public-private-partnership,Neutral,Dawn,No Signal,0,0,,Neutral,0.5508202314376831,finbert_only
8/22/2022,SBP keeps policy rate unchanged at 15pc,https://www.dawn.com/news/1706225/sbp-keeps-policy-rate-unchanged-at-15pc,Neutral,Dawn,No Signal,0,0,,Neutral,0.8851761221885681,finbert_only
8/22/2022,PKR loses Rs2.01 in interbank market,https://www.dawn.com/news/1706219/pkr-loses-rs201-in-interbank-market,Negative,Dawn,No Signal,0,0,,Negative,0.9648827910423279,finbert_only
8/22/2022,Shares at PSX plunge 443 points ahead of SBP monetary policy statement,https://www.dawn.com/news/1706206/shares-at-psx-plunge-443-points-ahead-of-sbp-monetary-policy-statement,Negative,Dawn,Negative,-1,0,market down language,Negative,0.8746331334114075,regex_domain
8/22/2022,Why a strong local government is crucial for sustainable industrialisation,https://www.dawn.com/news/1706176/overlooked-correlations-of-development?preview,Neutral,Dawn,No Signal,0,0,,Neutral,0.6372877359390259,finbert_only
8/22/2022,Strategies like restricting imports produce limited results. How can we provide a long-term solution?,https://www.dawn.com/news/1706183/band-aid-measures-and-crisis-galore?preview,Neutral,Dawn,No Signal,0,0,,Neutral,0.5227640271186829,finbert_only
8/22/2022,Expanding vulnerable population,https://www.dawn.com/news/1706172/expanding-vulnerable-population,Neutral,Dawn,No Signal,0,0,,Neutral,0.6406069993972778,finbert_only
8/22/2022,Embracing Islamic banking,https://www.dawn.com/news/1706173/embracing-islamic-banking,Neutral,Dawn,No Signal,0,0,,Neutral,0.9056690335273743,finbert_only
8/22/2022,How to emigrate to the US,https://www.dawn.com/news/1706175/how-to-emigrate-to-the-us,Neutral,Dawn,No Signal,0,0,,Neutral,0.9310745000839233,finbert_only
8/22/2022,Missed targets of wheat and corruption,https://www.dawn.com/news/1706180/missed-targets-of-wheat-and-corruption,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.47556838393211365,agreement
8/22/2022,Whither home remittances,https://www.dawn.com/news/1706181/whither-home-remittances,Neutral,Dawn,No Signal,0,0,,Neutral,0.8601757884025574,finbert_only
8/22/2022,IMF board members get staff reports,https://www.dawn.com/news/1706156/imf-board-members-get-staff-reports,Neutral,Dawn,Negative,0,-1,1 negative word type(s),Neutral,0.9194965958595276,disagreement_trust_finbert
8/22/2022,Power companies seek extra Rs64bn next month,https://www.dawn.com/news/1706138/power-companies-seek-extra-rs64bn-next-month,Neutral,Dawn,Positive,0,1,1 positive word type(s),Neutral,0.660536528,disagreement_trust_finbert
8/23/2022,Indian billionaire Adani seeks to control NDTV; media group says move without consent,https://www.dawn.com/news/1706418/indian-billionaire-adani-seeks-to-control-ndtv-media-group-says-move-without-consent,Neutral,Dawn,No Signal,0,0,,Neutral,0.6852635741233826,finbert_only
8/23/2022,"As Ukraine war drags on, Europe’s economy succumbs to crisis",https://www.dawn.com/news/1706408/as-ukraine-war-drags-on-europes-economy-succumbs-to-crisis,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.8004937171936035,agreement
8/23/2022,Euro falls to $0.99 in fresh two-decade low,https://www.dawn.com/news/1706392/euro-falls-to-099-in-fresh-two-decade-low,Negative,Dawn,No Signal,0,0,,Negative,0.9216971397399902,finbert_only
8/23/2022,Elon Musk subpoenas former Twitter chief Jack Dorsey,https://www.dawn.com/news/1706386/elon-musk-subpoenas-former-twitter-chief-jack-dorsey,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.8390958309173584,agreement
8/23/2022,Apple plans to make iPhone 14 in India amid China woes,https://www.dawn.com/news/1706385/apple-plans-to-make-iphone-14-in-india-amid-china-woes,Neutral,Dawn,No Signal,0,0,,Neutral,0.6969872713088989,finbert_only
8/23/2022,Stocks gain 540 points after SBP keeps policy rate unchanged,https://www.dawn.com/news/1706382/stocks-gain-540-points-after-sbp-keeps-policy-rate-unchanged,Positive,Dawn,Positive,2,0,points up (good); stocks up (good); policy rate up (bad); market up language,Positive,0.5289547443389893,regex_domain
8/23/2022,"Pakistan secures $4bn from Qatar, Saudi Arabia and UAE",https://www.dawn.com/news/1706320/sbp-leaves-policy-rate-unchanged-at-15pc-to-fight-inflation,Positive,Dawn,Positive,0,1,1 positive word type(s),Positive,0.9009212255477905,agreement
8/23/2022,Govt passes ordinance to reverse taxes from last budget,https://www.dawn.com/news/1706341/govt-passes-ordinance-to-reverse-taxes-from-last-budget,Positive,Dawn,No Signal,0,0,,Positive,0.4496452212333679,finbert_only
8/23/2022,Opec+ can confront market challenges: Saudi minister,https://www.dawn.com/news/1706315/opec-can-confront-market-challenges,Neutral,Dawn,No Signal,0,0,,Neutral,0.8176429867744446,finbert_only
8/23/2022,Auto financing falls in July,https://www.dawn.com/news/1706319/auto-financing-falls-in-july,Negative,Dawn,Negative,-1,0,sales down (bad),Negative,0.9643999338150024,regex_domain
8/23/2022,KP growers seek removal of tax on tobacco,https://www.dawn.com/news/1706318/kp-growers-seek-removal-of-tax-on-tobacco,Negative,Dawn,No Signal,0,0,,Negative,0.5408751368522644,finbert_only
8/23/2022,"11,300MW to be added to national grid: Wapda",https://www.dawn.com/news/1706314/11300mw-to-be-added-to-national-grid-wapda,Neutral,Dawn,No Signal,0,0,,Neutral,0.9202017784118652,finbert_only
8/23/2022,Firm to buy stake in fintech through SAFE note,https://www.dawn.com/news/1706317/firm-to-buy-stake-in-fintech-through-safe-note,Neutral,Dawn,No Signal,0,0,,Neutral,0.7613232731819153,finbert_only
8/23/2022,"Protests erupt in towns, cities against surcharge in electricity bills",https://www.dawn.com/news/1706296/protests-erupt-in-towns-cities-against-surcharge-in-electricity-bills,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.9378837943077087,agreement
8/23/2022,Pakistan Refinery profit rises,https://www.dawn.com/news/1706316/pakistan-refinery-profit-rises,Positive,Dawn,Positive,1,0,profit up (good),Negative,0.6899356842041016,regex_domain
8/24/2022,PKR falls by 72 paise against dollar in interbank,https://www.dawn.com/news/1706559/pkr-falls-by-72-paise-against-dollar-in-interbank,Negative,Dawn,No Signal,0,0,,Negative,0.9475300908088684,finbert_only
8/24/2022,Pakistan’s current account deficit lowers to $1.2bn in July,https://www.dawn.com/news/1706553/pakistans-current-account-deficit-lowers-to-12bn-in-july,Positive,Dawn,Positive,1,0,current account deficit down (good),Negative,0.9622724056243896,regex_domain
8/24/2022,Super tax: a tough decision or a necessity?,https://aurora.dawn.com/news/1144514/a-super-tax-to-not-much,Neutral,Dawn,No Signal,0,0,,Neutral,0.8507313132286072,finbert_only
8/24/2022,How the Ukraine-Russia war rattled global financial markets,https://www.dawn.com/news/1706545/how-the-ukraine-russia-war-rattled-global-financial-markets,Negative,Dawn,Negative,-1,0,inflation up (bad),Negative,0.7681154012680054,regex_domain
8/24/2022,Oil slips as fears of imminent Opec+ output cut fade,https://www.dawn.com/news/1706543/oil-slips-as-fears-of-imminent-opec-output-cut-fade,Negative,Dawn,Negative,-1,0,output down (bad),Negative,0.8823744654655457,regex_domain
8/24/2022,"Editorial: Policy rate will likely remain unchanged for months, even if SBP sees reason to ease it. Here's why",https://www.dawn.com/news/1706526/sbps-caution,Neutral,Dawn,No Signal,0,0,,Neutral,0.833095372,finbert_only
8/24/2022,Oil jumps above $3,https://www.dawn.com/news/1706485/oil-jumps-above-3,Negative,Dawn,Negative,-1,0,output down (bad),Positive,0.8588601350784302,regex_domain
8/24/2022,Most online shoppers pay via cards: survey,https://www.dawn.com/news/1706486/most-online-shoppers-pay-via-cards-survey,Neutral,Dawn,No Signal,0,0,,Neutral,0.943352997,finbert_only
8/24/2022,"Advance purchases, petroleum levy blamed for higher fuel prices",https://www.dawn.com/news/1706489/advance-purchases-petroleum-levy-blamed-for-higher-fuel-prices,Negative,Dawn,No Signal,0,0,,Negative,0.5490821599960327,finbert_only
8/24/2022,More foreign auto players to test their luck,https://www.dawn.com/news/1706490/more-foreign-auto-players-to-test-their-luck,Positive,Dawn,No Signal,0,0,,Positive,0.6689397096633911,finbert_only
8/24/2022,Committee for price monitoring revived,https://www.dawn.com/news/1706491/committee-for-price-monitoring-revived,Neutral,Dawn,No Signal,0,0,,Neutral,0.9219023585319519,finbert_only
8/26/2022,Moderna sues Pfizer/BioNTech for patent infringement over Covid vaccine,https://www.dawn.com/news/1706905/moderna-sues-pfizerbiontech-for-patent-infringement-over-covid-vaccine,Negative,Dawn,No Signal,0,0,,Negative,0.9078616499900818,finbert_only
8/26/2022,"Rupee extends losses, slumps to Rs220.7 per dollar in interbank",https://www.dawn.com/news/1706896/rupee-extends-losses-slumps-to-rs2207-per-dollar-in-interbank,Negative,Dawn,Negative,-1,0,market down language,Negative,0.9479603171348572,regex_domain
8/26/2022,"Weekly inflation continues to shatter records, rises to 44.6pc",https://www.dawn.com/news/1706895/weekly-inflation-continues-to-shatter-records-rises-to-446pc,Positive,Dawn,No Signal,0,0,,Positive,0.7903878092765808,finbert_only
